device_num,device_type,os,os_version,manufacturer,area_code,release_sid,release_session,release_sources,release_params,release_ctime,nbdp_day
252563,2,2,5.2,03,411324,1572654785000ihfjri,1572654785000252563845667,baidu,ip=133.64.3.19&deviceNum=252563&lon=null&lat=null&aid=null&ctime=1572654917000&sources=baidu&session=1572654785000252563845667&productPage=4320605278301,1573259585000,20191109
551162,2,2,2.9,06,431023,1572654785000rdnpdo,1572654785000551162275178,liebao,ip=152.177.168.45&deviceNum=551162&lon=null&lat=null&aid=null&ctime=1572654936000&sources=liebao&session=1572654785000551162275178&productPage=4320201095001,1573259585000,20191109
551162,9,2,8.8,03,632823,1572654785000rdnpdo,1572654785000551162275178,liebao,ip=152.177.168.45&deviceNum=551162&lon=null&lat=null&aid=null&ctime=1572654936000&sources=liebao&session=1572654785000551162275178&productPage=4320201095001,1573259585000,20191109
243322,2,2,4.7,07,632622,1572654785000vgmkex,1572654785000243322598888,baidu,ip=95.234.37.241&deviceNum=243322&lon=null&lat=null&aid=null&ctime=1572654945000&sources=baidu&session=1572654785000243322598888&productPage=4320203826001,1573259585000,20191109
243322,2,2,7.6,10,440115,1572654785000vgmkex,1572654785000243322598888,baidu,ip=95.234.37.241&deviceNum=243322&lon=null&lat=null&aid=null&ctime=1572654945000&sources=baidu&session=1572654785000243322598888&productPage=4320203826001,1573259585000,20191109
243322,2,2,5.8,07,653123,1572654785000vgmkex,1572654785000243322598888,baidu,ip=95.234.37.241&deviceNum=243322&lon=null&lat=null&aid=null&ctime=1572654945000&sources=baidu&session=1572654785000243322598888&productPage=4320203826001,1573259585000,20191109
885485,9,2,9.8,08,360703,1572654785000uuwcgj,1572654785000885485919725,douyin,ip=137.9.74.46&deviceNum=885485&lon=null&lat=null&aid=null&ctime=1572654940000&sources=douyin&session=1572654785000885485919725&productPage=4320405114901,1573259585000,20191109
227689,9,2,5.1,02,632523,1572654785000dnfpuu,1572654785000227689459581,tencent,ip=137.131.79.108&deviceNum=227689&lon=null&lat=null&aid=null&ctime=1572654851000&sources=tencent&session=1572654785000227689459581&productPage=4320307531801,1573259585000,20191109
227689,9,2,2.3,09,653223,1572654785000dnfpuu,1572654785000227689459581,tencent,ip=137.131.79.108&deviceNum=227689&lon=null&lat=null&aid=null&ctime=1572654851000&sources=tencent&session=1572654785000227689459581&productPage=4320307531801,1573259585000,20191109
262953,2,2,1.4,04,540625,1572654785000wxsnjk,1572654785000262953337565,ximalaya,ip=28.224.46.1&deviceNum=262953&lon=null&lat=null&aid=null&ctime=1572655005000&sources=ximalaya&session=1572654785000262953337565&productPage=4320801099401,1573259585000,20191109
262953,9,2,5.5,03,632726,1572654785000wxsnjk,1572654785000262953337565,ximalaya,ip=28.224.46.1&deviceNum=262953&lon=null&lat=null&aid=null&ctime=1572655005000&sources=ximalaya&session=1572654785000262953337565&productPage=4320801099401,1573259585000,20191109
911249,9,2,2.6,03,632722,1572654785000wvfxxm,1572654785000911249592782,liebao,ip=72.210.68.13&deviceNum=911249&lon=null&lat=null&aid=null&ctime=1572654926000&sources=liebao&session=1572654785000911249592782&productPage=4320101644001,1573259585000,20191109
799826,9,2,1.8,10,540630,1572654785000wikfno,1572654785000799826928438,tencent,ip=20.3.81.45&deviceNum=799826&lon=null&lat=null&aid=null&ctime=1572655036000&sources=tencent&session=1572654785000799826928438&productPage=4320809030901,1573259585000,20191109
328294,2,2,6.4,04,632322,1572654785000jisbbk,1572654785000328294729482,netyex,ip=190.61.149.110&deviceNum=328294&lon=null&lat=null&aid=null&ctime=1572654970000&sources=netyex&session=1572654785000328294729482&productPage=4320902266301,1573259585000,20191109
765319,9,2,2.8,04,653127,1572654785000iqqwgs,1572654785000765319465929,douyin,ip=206.185.75.87&deviceNum=765319&lon=null&lat=null&aid=null&ctime=1572655013000&sources=douyin&session=1572654785000765319465929&productPage=4320207489801,1573259585000,20191109
617236,2,2,7.5,09,632821,1572654785000twudwc,1572654785000617236922422,ximalaya,ip=65.117.145.195&deviceNum=617236&lon=null&lat=null&aid=null&ctime=1572654842000&sources=ximalaya&session=1572654785000617236922422&productPage=4320601498201,1573259585000,20191109
868661,9,2,4.7,10,533423,1572654785000vertem,1572654785000868661242378,netyex,ip=85.62.164.84&deviceNum=868661&lon=null&lat=null&aid=null&ctime=1572654890000&sources=netyex&session=1572654785000868661242378&productPage=4320906816401,1573259585000,20191109
578726,9,2,6.7,10,540222,1572654785000ticmee,1572654785000578726565311,netyex,ip=128.167.170.254&deviceNum=578726&lon=null&lat=null&aid=null&ctime=1572654894000&sources=netyex&session=1572654785000578726565311&productPage=4320808290301,1573259585000,20191109
299589,9,2,2.6,07,540629,1572654785000pmtixe,1572654785000299589443675,liebao,ip=67.197.91.101&deviceNum=299589&lon=null&lat=null&aid=null&ctime=1572654857000&sources=liebao&session=1572654785000299589443675&productPage=4320703886101,1573259585000,20191109
299589,9,2,9.9,08,350825,1572654785000pmtixe,1572654785000299589443675,liebao,ip=67.197.91.101&deviceNum=299589&lon=null&lat=null&aid=null&ctime=1572654857000&sources=liebao&session=1572654785000299589443675&productPage=4320703886101,1573259585000,20191109
582225,2,2,7.7,08,632521,1572654785000qbiewt,1572654785000582225342162,baidu,ip=234.210.29.174&deviceNum=582225&lon=null&lat=null&aid=null&ctime=1572654911000&sources=baidu&session=1572654785000582225342162&productPage=4320605878101,1573259585000,20191109
264245,2,2,5.6,10,451121,1572654785000fsjmeb,1572654785000264245925747,netyex,ip=234.240.100.94&deviceNum=264245&lon=null&lat=null&aid=null&ctime=1572654952000&sources=netyex&session=1572654785000264245925747&productPage=4320509539601,1573259585000,20191109
244292,2,2,6.8,03,653130,1572654785000kohrgq,1572654785000244292551226,tencent,ip=89.162.83.209&deviceNum=244292&lon=null&lat=null&aid=null&ctime=1572655047000&sources=tencent&session=1572654785000244292551226&productPage=4320101630101,1573259585000,20191109
212226,9,2,5.4,04,510129,1572654785000cpwdpc,1572654785000212226943399,netyex,ip=124.46.67.57&deviceNum=212226&lon=null&lat=null&aid=null&ctime=1572654850000&sources=netyex&session=1572654785000212226943399&productPage=4320104957401,1573259585000,20191109
212226,2,2,9.5,03,632724,1572654785000cpwdpc,1572654785000212226943399,netyex,ip=124.46.67.57&deviceNum=212226&lon=null&lat=null&aid=null&ctime=1572654850000&sources=netyex&session=1572654785000212226943399&productPage=4320104957401,1573259585000,20191109
289767,2,2,2.9,02,513330,1572654785000brrued,1572654785000289767682767,ximalaya,ip=111.222.14.211&deviceNum=289767&lon=null&lat=null&aid=null&ctime=1572654966000&sources=ximalaya&session=1572654785000289767682767&productPage=4320808583801,1573259585000,20191109
351762,9,2,3.8,10,652823,1572654785000rdejdg,1572654785000351762215178,baidu,ip=62.238.44.79&deviceNum=351762&lon=null&lat=null&aid=null&ctime=1572655074000&sources=baidu&session=1572654785000351762215178&productPage=4320902880601,1573259585000,20191109
968594,2,2,8.1,07,530828,1572654785000geukce,1572654785000968594812676,tencent,ip=95.81.134.63&deviceNum=968594&lon=null&lat=null&aid=null&ctime=1572654896000&sources=tencent&session=1572654785000968594812676&productPage=4320601761801,1573259585000,20191109
968594,9,2,3.2,05,152921,1572654785000geukce,1572654785000968594812676,tencent,ip=95.81.134.63&deviceNum=968594&lon=null&lat=null&aid=null&ctime=1572654896000&sources=tencent&session=1572654785000968594812676&productPage=4320601761801,1573259585000,20191109
527737,2,2,1.2,07,611021,1572654785000xhbspm,1572654785000527737852555,douyin,ip=72.81.88.147&deviceNum=527737&lon=null&lat=null&aid=null&ctime=1572654917000&sources=douyin&session=1572654785000527737852555&productPage=4320902751001,1573259585000,20191109
162623,9,2,9.2,02,540630,1572654785000mgftjt,1572654785000162623399798,baidu,ip=160.116.171.24&deviceNum=162623&lon=null&lat=null&aid=null&ctime=1572654912000&sources=baidu&session=1572654785000162623399798&productPage=4320103758701,1573259585000,20191109
162623,9,2,9.6,04,620123,1572654785000mgftjt,1572654785000162623399798,baidu,ip=160.116.171.24&deviceNum=162623&lon=null&lat=null&aid=null&ctime=1572654912000&sources=baidu&session=1572654785000162623399798&productPage=4320103758701,1573259585000,20191109
828364,2,2,3.4,04,653224,1572654785000twnpbg,1572654785000828364188641,netyex,ip=26.42.219.106&deviceNum=828364&lon=null&lat=null&aid=null&ctime=1572655066000&sources=netyex&session=1572654785000828364188641&productPage=4320406033801,1573259585000,20191109
326696,2,2,9.6,07,540630,1572654785000xpdkqi,1572654785000326696264233,ximalaya,ip=28.236.70.64&deviceNum=326696&lon=null&lat=null&aid=null&ctime=1572654907000&sources=ximalaya&session=1572654785000326696264233&productPage=4320607567501,1573259585000,20191109
872572,2,2,3.8,08,532801,1572654785000gbgcuw,1572654785000872572963266,douyin,ip=226.110.238.221&deviceNum=872572&lon=null&lat=null&aid=null&ctime=1572655040000&sources=douyin&session=1572654785000872572963266&productPage=4320804067601,1573259585000,20191109
893238,2,2,9.7,07,653223,1572654785000xwwnud,1572654785000893238839455,tencent,ip=35.194.220.161&deviceNum=893238&lon=null&lat=null&aid=null&ctime=1572654985000&sources=tencent&session=1572654785000893238839455&productPage=4320508779801,1573259585000,20191109
541662,9,2,2.8,05,540236,1572654785000iqhjdw,1572654785000541662362922,netyex,ip=25.215.77.205&deviceNum=541662&lon=null&lat=null&aid=null&ctime=1572654986000&sources=netyex&session=1572654785000541662362922&productPage=4320607718701,1573259585000,20191109
576963,9,2,3.2,05,152922,1572654785000qfnhcs,1572654785000576963631822,baidu,ip=140.222.26.26&deviceNum=576963&lon=null&lat=null&aid=null&ctime=1572654942000&sources=baidu&session=1572654785000576963631822&productPage=4320101546901,1573259585000,20191109
326224,9,2,4.3,05,500118,1572654785000mxfugh,1572654785000326224935516,ximalaya,ip=147.207.138.115&deviceNum=326224&lon=null&lat=null&aid=null&ctime=1572654838000&sources=ximalaya&session=1572654785000326224935516&productPage=4320207239601,1573259585000,20191109
326224,2,2,8.2,10,511781,1572654785000mxfugh,1572654785000326224935516,ximalaya,ip=147.207.138.115&deviceNum=326224&lon=null&lat=null&aid=null&ctime=1572654838000&sources=ximalaya&session=1572654785000326224935516&productPage=4320207239601,1573259585000,20191109
326224,2,2,9.3,02,653225,1572654785000mxfugh,1572654785000326224935516,ximalaya,ip=147.207.138.115&deviceNum=326224&lon=null&lat=null&aid=null&ctime=1572654838000&sources=ximalaya&session=1572654785000326224935516&productPage=4320207239601,1573259585000,20191109
316485,2,2,3.2,02,632801,1572654785000mrqgvw,1572654785000316485562392,baidu,ip=104.105.103.117&deviceNum=316485&lon=null&lat=null&aid=null&ctime=1572654947000&sources=baidu&session=1572654785000316485562392&productPage=4320906863401,1573259585000,20191109
898918,9,2,8.6,05,150622,1572654785000jgtmrd,1572654785000898918895788,baidu,ip=88.205.73.133&deviceNum=898918&lon=null&lat=null&aid=null&ctime=1572654911000&sources=baidu&session=1572654785000898918895788&productPage=4320507737601,1573259585000,20191109
915388,9,2,9.2,08,513330,1572654785000fidttv,1572654785000915388285339,tencent,ip=145.137.109.40&deviceNum=915388&lon=null&lat=null&aid=null&ctime=1572654846000&sources=tencent&session=1572654785000915388285339&productPage=4320409077101,1573259585000,20191109
281151,2,2,5.5,05,653001,1572654785000hseosm,1572654785000281151241295,liebao,ip=207.248.14.227&deviceNum=281151&lon=null&lat=null&aid=null&ctime=1572654991000&sources=liebao&session=1572654785000281151241295&productPage=4320801392701,1573259585000,20191109
927952,9,2,9.5,04,610902,1572654785000pjnkim,1572654785000927952692114,liebao,ip=169.121.228.27&deviceNum=927952&lon=null&lat=null&aid=null&ctime=1572654890000&sources=liebao&session=1572654785000927952692114&productPage=4320103193001,1573259585000,20191109
229488,2,2,2.2,06,540235,1572654785000hqkhor,1572654785000229488823963,tencent,ip=123.30.78.74&deviceNum=229488&lon=null&lat=null&aid=null&ctime=1572655079000&sources=tencent&session=1572654785000229488823963&productPage=4320302911301,1573259585000,20191109
229488,2,2,6.2,02,429021,1572654785000hqkhor,1572654785000229488823963,tencent,ip=123.30.78.74&deviceNum=229488&lon=null&lat=null&aid=null&ctime=1572655079000&sources=tencent&session=1572654785000229488823963&productPage=4320302911301,1573259585000,20191109
324295,2,2,7.6,02,130981,1572654785000qgtgfd,1572654785000324295562627,liebao,ip=134.218.1.70&deviceNum=324295&lon=null&lat=null&aid=null&ctime=1572654966000&sources=liebao&session=1572654785000324295562627&productPage=4320105952501,1573259585000,20191109
425124,9,2,6.6,06,140829,1572654785000rcwkmq,1572654785000425124694382,netyex,ip=159.103.240.167&deviceNum=425124&lon=null&lat=null&aid=null&ctime=1572655055000&sources=netyex&session=1572654785000425124694382&productPage=4320606291001,1573259585000,20191109
425124,9,2,4.4,05,632823,1572654785000rcwkmq,1572654785000425124694382,netyex,ip=159.103.240.167&deviceNum=425124&lon=null&lat=null&aid=null&ctime=1572655055000&sources=netyex&session=1572654785000425124694382&productPage=4320606291001,1573259585000,20191109
487758,2,2,2.8,08,430682,1572654785000gtnbvk,1572654785000487758383717,liebao,ip=37.89.238.192&deviceNum=487758&lon=null&lat=null&aid=null&ctime=1572655084000&sources=liebao&session=1572654785000487758383717&productPage=4320908890101,1573259585000,20191109
832259,9,2,4.1,02,150205,1572654785000wmsukb,1572654785000832259322537,netyex,ip=55.216.176.131&deviceNum=832259&lon=null&lat=null&aid=null&ctime=1572654901000&sources=netyex&session=1572654785000832259322537&productPage=4320202015801,1573259585000,20191109
312814,2,2,2.6,02,540232,1572654785000cqgxcv,1572654785000312814537481,tencent,ip=56.10.200.252&deviceNum=312814&lon=null&lat=null&aid=null&ctime=1572654849000&sources=tencent&session=1572654785000312814537481&productPage=4320408924101,1573259585000,20191109
472963,9,2,8.4,08,141126,1572654785000trrbkn,1572654785000472963277316,liebao,ip=85.48.216.218&deviceNum=472963&lon=null&lat=null&aid=null&ctime=1572655068000&sources=liebao&session=1572654785000472963277316&productPage=4320107581301,1573259585000,20191109
472963,9,2,6.7,08,610828,1572654785000trrbkn,1572654785000472963277316,liebao,ip=85.48.216.218&deviceNum=472963&lon=null&lat=null&aid=null&ctime=1572655068000&sources=liebao&session=1572654785000472963277316&productPage=4320107581301,1573259585000,20191109
629629,2,2,9.6,10,141181,1572654785000tohusr,1572654785000629629553256,baidu,ip=154.128.199.149&deviceNum=629629&lon=null&lat=null&aid=null&ctime=1572654845000&sources=baidu&session=1572654785000629629553256&productPage=4320704603301,1573259585000,20191109
522211,2,2,6.9,04,610928,1572654785000hjigou,1572654785000522211293999,baidu,ip=50.200.24.145&deviceNum=522211&lon=null&lat=null&aid=null&ctime=1572655084000&sources=baidu&session=1572654785000522211293999&productPage=4320805375201,1573259585000,20191109
522211,2,2,9.9,07,620825,1572654785000hjigou,1572654785000522211293999,baidu,ip=50.200.24.145&deviceNum=522211&lon=null&lat=null&aid=null&ctime=1572655084000&sources=baidu&session=1572654785000522211293999&productPage=4320805375201,1573259585000,20191109
647699,9,2,9.5,05,533401,1572654785000gvkfvk,1572654785000647699859125,liebao,ip=79.178.26.189&deviceNum=647699&lon=null&lat=null&aid=null&ctime=1572654951000&sources=liebao&session=1572654785000647699859125&productPage=4320601369701,1573259585000,20191109
469565,2,2,9.2,07,532925,1572654785000gkbphg,1572654785000469565121786,liebao,ip=135.63.101.151&deviceNum=469565&lon=null&lat=null&aid=null&ctime=1572654900000&sources=liebao&session=1572654785000469565121786&productPage=4320406069601,1573259585000,20191109
126513,2,2,5.6,06,513222,1572654785000hpcdfw,1572654785000126513283925,ximalaya,ip=119.243.128.141&deviceNum=126513&lon=null&lat=null&aid=null&ctime=1572654905000&sources=ximalaya&session=1572654785000126513283925&productPage=4320101573101,1573259585000,20191109
222127,2,2,4.6,02,500240,1572654785000kwgddx,1572654785000222127266318,ximalaya,ip=27.50.148.123&deviceNum=222127&lon=null&lat=null&aid=null&ctime=1572654843000&sources=ximalaya&session=1572654785000222127266318&productPage=4320306565701,1573259585000,20191109
222127,9,2,3.2,04,540236,1572654785000kwgddx,1572654785000222127266318,ximalaya,ip=27.50.148.123&deviceNum=222127&lon=null&lat=null&aid=null&ctime=1572654843000&sources=ximalaya&session=1572654785000222127266318&productPage=4320306565701,1573259585000,20191109
